expFst1 expFst2 Rep M theta L D b2PC1 b2PC2 Fst1 Fst2
0.1 0.01 A19 1000 0.2 1000 1e+06 0.980054231570437 0.790259748844847 0.1685345 0.0184569
0.1 0.005 A19 1000 0.2 1000 1e+06 0.983024527273026 0.441452842846006 0.1696995 0.00973393
0.1 0.001 A19 1000 0.2 1000 1e+06 0.987470066182448 0.00241703536898214 0.194205 0.00256744
0.1 0.05 A19 1000 0.2 5000 5e+06 0.994512364399278 0.986420311102201 0.184989 0.0912049
0.1 0.01 A19 1000 0.2 5000 5e+06 0.996826636514026 0.95141659719842 0.1817185 0.0186338
0.1 0.005 A19 1000 0.2 5000 5e+06 0.997095065556387 0.871529674782537 0.1850945 0.0100677
0.1 0.001 A19 1000 0.2 5000 5e+06 0.996855437212608 0.305981554931964 0.181684 0.00213574
0.1 0.05 A19 1000 0.2 10000 1e+07 0.998353811164885 0.995013108069376 0.1842195 0.0958867
0.1 0.01 A19 1000 0.2 10000 1e+07 0.998407829677741 0.976752329122228 0.1871385 0.019664
0.1 0.005 A19 1000 0.2 10000 1e+07 0.998390495313929 0.939593256778189 0.183965 0.00944127
0.1 0.001 A19 1000 0.2 10000 1e+07 0.998563384362868 0.00863958495249837 0.1857535 0.00206099
0.1 0.05 A19 1000 0.25 500 5e+05 0.970811390874683 0.889354033975152 0.207136 0.0669568
0.1 0.01 A19 1000 0.25 500 5e+05 0.971842549216738 0.625713607878278 0.2180885 0.0227574
0.1 0.005 A19 1000 0.25 500 5e+05 0.969895934049822 0.111299389949246 0.197681 0.0107487
0.1 0.001 A19 1000 0.25 500 5e+05 0.967606018626707 0.0121102698065899 0.1715015 0.00294848
0.1 0.05 A19 1000 0.25 1000 1e+06 0.984171195921962 0.951158694884976 0.199249 0.090966
0.1 0.01 A19 1000 0.25 1000 1e+06 0.987574389578956 0.831572548006664 0.2037885 0.0211931
0.1 0.005 A19 1000 0.25 1000 1e+06 0.98068863482247 0.472563547982129 0.1590635 0.0105845
0.1 0.001 A19 1000 0.25 1000 1e+06 0.988239988421471 0.00923836382031713 0.1982045 0.00246697
0.1 0.05 A19 1000 0.25 5000 5e+06 0.995562230744974 0.986955291931349 0.1881765 0.0931014
0.1 0.01 A19 1000 0.25 5000 5e+06 0.996731626512138 0.943803557760996 0.184061 0.0195772
0.1 0.005 A19 1000 0.25 5000 5e+06 0.996687997506434 0.899837647322436 0.177146 0.00890638
0.1 0.001 A19 1000 0.25 5000 5e+06 0.997321699774493 0.0325278996140818 0.189443 0.00155694
0.1 0.05 A19 1000 0.25 10000 1e+07 0.998209105275994 0.994598843997025 0.188477 0.094637
0.1 0.01 A19 1000 0.25 10000 1e+07 0.998413919136481 0.975729127870234 0.1808075 0.02009
0.1 0.005 A19 1000 0.25 10000 1e+07 0.998305876458869 0.953572658368795 0.18313 0.00962468
0.1 0.001 A19 1000 0.25 10000 1e+07 0.998452430341445 0.00674642218255677 0.178621 0.00176436
0.1 0.05 A20 1000 0.05 500 5e+05 0.943583731124199 0.758897289991282 0.194375 0.106327
0.1 0.01 A20 1000 0.05 500 5e+05 0.950184329275198 0.0584107092674611 0.1776215 0.0225823
0.1 0.005 A20 1000 0.05 500 5e+05 0.955524940731853 0.00346745807975437 0.192789 0.00793651
0.1 0.001 A20 1000 0.05 500 5e+05 0.951694016706326 0.0320656579358491 0.156441 0.000743327
0.1 0.05 A20 1000 0.05 1000 1e+06 0.971376207086977 0.89866799369288 0.182292 0.0997546
0.1 0.01 A20 1000 0.05 1000 1e+06 0.97854748927074 0.424910420500785 0.1958915 0.0130069
0.1 0.005 A20 1000 0.05 1000 1e+06 0.971873831466706 0.114794409146234 0.1801405 0.013499
0.1 0.001 A20 1000 0.05 1000 1e+06 0.983057213866803 0.0166317906522479 0.1801075 0.00309139
0.1 0.05 A20 1000 0.05 5000 5e+06 0.994236595433472 0.98151790731122 0.178802 0.0951998
0.1 0.01 A20 1000 0.05 5000 5e+06 0.99707688133459 0.886965326223207 0.1911475 0.018427
0.1 0.005 A20 1000 0.05 5000 5e+06 0.996365968263543 0.741804138526442 0.1850545 0.00971925
0.1 0.001 A20 1000 0.05 5000 5e+06 0.99602999027599 0.0302484076951518 0.1857755 0.00276222
0.1 0.05 A20 1000 0.05 10000 1e+07 0.995618190012018 0.99109317606098 0.186066 0.0952999
0.1 0.01 A20 1000 0.05 10000 1e+07 0.997576759273461 0.93477570153858 0.1799975 0.0212908
0.1 0.005 A20 1000 0.05 10000 1e+07 0.998019483065649 0.841408751829197 0.1808335 0.0104408
0.1 0.001 A20 1000 0.05 10000 1e+07 0.997608995102701 0.0459245613973524 0.172629 0.00197394
0.1 0.05 A20 1000 0.1 500 5e+05 0.969149239475762 0.905843785478228 0.199646 0.104277
0.1 0.01 A20 1000 0.1 500 5e+05 0.965002807452577 0.0943851174666591 0.188958 0.0165912
0.1 0.005 A20 1000 0.1 500 5e+05 0.962297502111566 0.00656925915437393 0.1846515 0.00950736
0.1 0.001 A20 1000 0.1 500 5e+05 0.960302458603482 6.12298628473716e-05 0.133159 0.000991377
0.1 0.05 A20 1000 0.1 1000 1e+06 0.980349808218293 0.922821582134161 0.190996 0.0879874
0.1 0.01 A20 1000 0.1 1000 1e+06 0.984742425814299 0.467923636227504 0.1715175 0.0200727
0.1 0.005 A20 1000 0.1 1000 1e+06 0.980770896880045 0.102605393130827 0.1795265 0.00954438
0.1 0.001 A20 1000 0.1 1000 1e+06 0.979655525648619 0.0391114196693946 0.1780825 0.000626777
0.1 0.05 A20 1000 0.1 5000 5e+06 0.99449192336083 0.98408999057161 0.184442 0.100523
0.1 0.01 A20 1000 0.1 5000 5e+06 0.996066182179252 0.928999208100603 0.179149 0.0188734
0.1 0.005 A20 1000 0.1 5000 5e+06 0.996434274288294 0.74166077285451 0.180946 0.00952697
0.1 0.001 A20 1000 0.1 5000 5e+06 0.99644940304371 0.00753873815242042 0.1739295 0.00173648
0.1 0.05 A20 1000 0.1 10000 1e+07 0.997903132894365 0.99365707021578 0.179587 0.0956909
0.1 0.01 A20 1000 0.1 10000 1e+07 0.998373442524951 0.970451070667563 0.1778135 0.0203759
0.1 0.005 A20 1000 0.1 10000 1e+07 0.998267657146697 0.923456210516364 0.1799715 0.00985544
0.1 0.001 A20 1000 0.1 10000 1e+07 0.997823965018194 0.00547010807771204 0.177132 0.00236735
0.1 0.05 A20 1000 0.15 500 5e+05 0.962461864154901 0.897235647957042 0.1566845 0.101584
0.1 0.01 A20 1000 0.15 500 5e+05 0.959475015143369 0.377462968315425 0.166829 0.0143544
0.1 0.005 A20 1000 0.15 500 5e+05 0.970148829856109 0.216586015237739 0.160625 0.00784614
0.1 0.001 A20 1000 0.15 500 5e+05 0.96962742041675 0.00099846 0.206113 0.00391077
0.1 0.05 A20 1000 0.15 1000 1e+06 0.939378904710254 0.908892844459627 0.187989 0.104498
0.1 0.01 A20 1000 0.15 1000 1e+06 0.980773833370828 0.687615030119929 0.170236 0.0165872
0.1 0.005 A20 1000 0.15 1000 1e+06 0.983262992090302 0.501611835024812 0.1770815 0.00947811
0.1 0.001 A20 1000 0.15 1000 1e+06 0.984450209998103 0.00761579433873951 0.1837475 0.00130759
0.1 0.05 A20 1000 0.15 5000 5e+06 0.994098611795148 0.987833708025955 0.180665 0.0950527
0.1 0.01 A20 1000 0.15 5000 5e+06 0.996429948300834 0.93743592929664 0.179262 0.0202211
0.1 0.005 A20 1000 0.15 5000 5e+06 0.996261398961458 0.829306818779415 0.1806485 0.00991576
0.1 0.001 A20 1000 0.15 5000 5e+06 0.996476124954005 0.00150278671564357 0.189533 0.00213949
0.1 0.05 A20 1000 0.15 10000 1e+07 0.998006217990437 0.993542790032042 0.187131 0.0966268
0.1 0.01 A20 1000 0.15 10000 1e+07 0.997888610547102 0.970084151620251 0.179862 0.0192581
0.1 0.005 A20 1000 0.15 10000 1e+07 0.998155295520584 0.917970753104205 0.186623 0.0101805
0.1 0.001 A20 1000 0.15 10000 1e+07 0.998471935737898 0.0614446399529387 0.188637 0.00194399
0.1 0.05 A20 1000 0.2 500 5e+05 0.960019756675563 0.903703784396994 0.1847375 0.114976
0.1 0.01 A20 1000 0.2 500 5e+05 0.971208247015124 0.632386900158669 0.2025665 0.0161248
0.1 0.005 A20 1000 0.2 500 5e+05 0.970518798318838 0.257005759010142 0.192005 0.00947423
0.1 0.001 A20 1000 0.2 500 5e+05 0.965925037003204 0.00341918612963459 0.1659485 0.00187532
0.1 0.05 A20 1000 0.2 1000 1e+06 0.974657311996294 0.938283798959271 0.167425 0.103511
0.1 0.01 A20 1000 0.2 1000 1e+06 0.981172394360492 0.813159577635844 0.180223 0.0218137
0.1 0.005 A20 1000 0.2 1000 1e+06 0.983143671245167 0.535652186568124 0.161626 0.00866512
0.1 0.001 A20 1000 0.2 1000 1e+06 0.988470863778693 0.0104265094573171 0.201158 0.0028065
0.1 0.05 A20 1000 0.2 5000 5e+06 0.994400768322168 0.987205528336632 0.174128 0.09351
0.1 0.01 A20 1000 0.2 5000 5e+06 0.996707920903238 0.95236257093842 0.187268 0.0214069
0.1 0.005 A20 1000 0.2 5000 5e+06 0.996510550775313 0.835377883128376 0.179591 0.00906742
0.1 0.001 A20 1000 0.2 5000 5e+06 0.996609751129915 0.012817593625467 0.1765985 0.00187076
0.1 0.05 A20 1000 0.2 10000 1e+07 0.99709313305642 0.993425609080205 0.181196 0.0976005
0.1 0.01 A20 1000 0.2 10000 1e+07 0.99817138309758 0.972448917932242 0.181926 0.0204526
0.1 0.005 A20 1000 0.2 10000 1e+07 0.998339491574865 0.940404883594696 0.181276 0.00996132
0.1 0.001 A20 1000 0.2 10000 1e+07 0.998594330535066 0.0709554299015602 0.1832125 0.00220851
0.1 0.05 A20 1000 0.25 500 5e+05 0.88886782929893 0.826416387457697 0.166096 0.0978376
0.1 0.01 A20 1000 0.25 500 5e+05 0.96448608277569 0.58314842804234 0.1650725 0.0174854
0.1 0.005 A20 1000 0.25 500 5e+05 0.967097224371078 0.361116484791095 0.178447 0.0126176
0.1 0.001 A20 1000 0.25 500 5e+05 0.974036387386903 0.00122611448588429 0.2101735 0.00232268
0.1 0.05 A20 1000 0.25 1000 1e+06 0.981175873661818 0.936325287681716 0.1792875 0.0887277
0.1 0.01 A20 1000 0.25 1000 1e+06 0.98410826087392 0.773236802511927 0.1956955 0.0165432
0.1 0.005 A20 1000 0.25 1000 1e+06 0.986491540636621 0.593452350133918 0.205938 0.0107943
0.1 0.001 A20 1000 0.25 1000 1e+06 0.980391908670308 0.00550604838688673 0.1641795 0.00293703
0.1 0.05 A20 1000 0.25 5000 5e+06 0.995562176094387 0.987071370606864 0.1795185 0.0922201
0.1 0.01 A20 1000 0.25 5000 5e+06 0.99697412246547 0.955710786674842 0.1799395 0.0210231
0.1 0.005 A20 1000 0.25 5000 5e+06 0.99659095482768 0.885749751260923 0.1732555 0.00935081
0.1 0.001 A20 1000 0.25 5000 5e+06 0.997278969484094 0.00515691700277023 0.179073 0.00200728
0.1 0.05 A20 1000 0.25 10000 1e+07 0.997982111804992 0.993933392981364 0.1848385 0.0971475
0.1 0.01 A20 1000 0.25 10000 1e+07 0.998518169279537 0.972709058864656 0.181653 0.0201795
0.1 0.005 A20 1000 0.25 10000 1e+07 0.998471180878621 0.950334719257 0.1773365 0.0102977
0.1 0.001 A20 1000 0.25 10000 1e+07 0.998493375991872 0.279214915738172 0.1796465 0.00192561
0.1 0.05 A21 1000 0.05 500 5e+05 0.89211897115717 0.728255988406872 0.144747 0.0854779
0.1 0.01 A21 1000 0.05 500 5e+05 0.957910901408092 0.410551145684857 0.1956415 0.0163523
0.1 0.005 A21 1000 0.05 500 5e+05 0.967749844259253 0.0324429584357441 0.178638 0.00552903
0.1 0.001 A21 1000 0.05 500 5e+05 0.946055021828237 0.0707269995856746 0.1622965 0.00653927
0.1 0.05 A21 1000 0.05 1000 1e+06 0.967706359507161 0.911843205509818 0.171374 0.110043
0.1 0.01 A21 1000 0.05 1000 1e+06 0.982602393844428 0.490187374700142 0.195083 0.0169874
0.1 0.005 A21 1000 0.05 1000 1e+06 0.979871332727968 0.0124916850659869 0.1956795 0.00888339
0.1 0.001 A21 1000 0.05 1000 1e+06 0.981557747743131 0.0860373889359304 0.1858285 0.00180756
0.1 0.05 A21 1000 0.05 5000 5e+06 0.993638949004026 0.97731608012928 0.186154 0.0948605
0.1 0.01 A21 1000 0.05 5000 5e+06 0.995750514226387 0.803092979269683 0.1866515 0.0194457
0.1 0.005 A21 1000 0.05 5000 5e+06 0.995120166690234 0.219849038505148 0.187484 0.00962169
0.1 0.001 A21 1000 0.05 5000 5e+06 0.996047668097126 0.138466041181992 0.188157 0.00243086
0.1 0.05 A21 1000 0.05 10000 1e+07 0.997433939127088 0.99220854760178 0.185221 0.0957287
0.1 0.01 A21 1000 0.05 10000 1e+07 0.998041467400461 0.939946142638945 0.1815585 0.0192697
0.1 0.005 A21 1000 0.05 10000 1e+07 0.997428997012829 0.785052440511914 0.184627 0.00984339
0.1 0.001 A21 1000 0.05 10000 1e+07 0.997766366258628 0.00109865329697049 0.182708 0.00174237
0.1 0.05 A21 1000 0.1 500 5e+05 0.954162096519384 0.873840046786575 0.173088 0.0926741
0.1 0.01 A21 1000 0.1 500 5e+05 0.973476978580775 0.495543055330593 0.180274 0.0161533
0.1 0.005 A21 1000 0.1 500 5e+05 0.964093134224946 0.232863782511508 0.166013 0.0140454
0.1 0.001 A21 1000 0.1 500 5e+05 0.958523138630057 0.000367099760055225 0.160064 0.00287671
0.1 0.05 A21 1000 0.1 1000 1e+06 0.97596888065438 0.924338126767502 0.1645975 0.0776591
0.1 0.01 A21 1000 0.1 1000 1e+06 0.979222279007191 0.58993830943543 0.1746275 0.0161353
0.1 0.005 A21 1000 0.1 1000 1e+06 0.979085327042454 0.0344132509360255 0.1888405 0.00862539
0.1 0.001 A21 1000 0.1 1000 1e+06 0.98668199153996 0.00157173983814125 0.1964975 0.00224989
0.1 0.05 A21 1000 0.1 5000 5e+06 0.995657368588751 0.985313761027279 0.1780055 0.0933024
0.1 0.01 A21 1000 0.1 5000 5e+06 0.995936601649652 0.931378113193249 0.1790535 0.01936
0.1 0.005 A21 1000 0.1 5000 5e+06 0.995964128604216 0.832093566923044 0.1813945 0.0121414
0.1 0.001 A21 1000 0.1 5000 5e+06 0.996808403232683 0.0351066133701994 0.175148 0.00205787
0.1 0.05 A21 1000 0.1 10000 1e+07 0.997505383386166 0.99341507614441 0.182103 0.0922143
0.1 0.01 A21 1000 0.1 10000 1e+07 0.998224689796161 0.968035262022109 0.181499 0.0188964
0.1 0.005 A21 1000 0.1 10000 1e+07 0.997880345968309 0.900920936309103 0.1784695 0.0112328
0.1 0.001 A21 1000 0.1 10000 1e+07 0.998462362600152 0.0284487664412667 0.1793815 0.00154521
0.1 0.05 A21 1000 0.15 500 5e+05 0.953235978852544 0.912106716676042 0.18436 0.116907
0.1 0.01 A21 1000 0.15 500 5e+05 0.969096098201517 0.647039520438832 0.2067595 0.0256914
0.1 0.005 A21 1000 0.15 500 5e+05 0.973002100230877 7.82786817466828e-05 0.2149185 0.00877307
0.1 0.001 A21 1000 0.15 500 5e+05 0.973444796150942 0.000564901429390005 0.1945585 0.002956
0.1 0.05 A21 1000 0.15 1000 1e+06 0.980653682188357 0.939275157841127 0.1773275 0.0837417
0.1 0.01 A21 1000 0.15 1000 1e+06 0.979490425415146 0.774155503910168 0.179847 0.0185455
0.1 0.005 A21 1000 0.15 1000 1e+06 0.983261936351797 0.2106961764612 0.1857165 0.010007
0.1 0.001 A21 1000 0.15 1000 1e+06 0.984373529070836 1.79720055526295e-05 0.1927415 0.000493228
0.1 0.05 A21 1000 0.15 5000 5e+06 0.995019634069698 0.98899891559378 0.1841895 0.0978305
0.1 0.01 A21 1000 0.15 5000 5e+06 0.996956325208628 0.93774334900288 0.187845 0.0206564
0.1 0.005 A21 1000 0.15 5000 5e+06 0.996684639168086 0.836065526762727 0.169631 0.0097248
0.1 0.001 A21 1000 0.15 5000 5e+06 0.997057984268461 0.106926647821773 0.178407 0.00145418
0.1 0.05 A21 1000 0.15 10000 1e+07 0.997491564331536 0.993612050398827 0.186338 0.0968629
0.1 0.01 A21 1000 0.15 10000 1e+07 0.998191533622431 0.970807012460554 0.1803725 0.0197271
0.1 0.005 A21 1000 0.15 10000 1e+07 0.99810910165404 0.938112818979927 0.173773 0.0105451
0.1 0.001 A21 1000 0.15 10000 1e+07 0.998479226755296 0.255202673965157 0.182017 0.00159123
0.1 0.05 A21 1000 0.2 500 5e+05 0.965122479265514 0.912275491851774 0.1692245 0.0882183
0.1 0.01 A21 1000 0.2 500 5e+05 0.969775229635585 0.658819591740119 0.178718 0.0165675
0.1 0.005 A21 1000 0.2 500 5e+05 0.970731381831356 0.00103482421680332 0.181024 0.00810316
0.1 0.001 A21 1000 0.2 500 5e+05 0.96036963842429 0.00063673391421688 0.164943 0.00191786
0.1 0.05 A21 1000 0.2 1000 1e+06 0.981053111180397 0.94314207225218 0.1807235 0.0980969
0.1 0.01 A21 1000 0.2 1000 1e+06 0.985036813167793 0.674205009616205 0.186417 0.0173379
0.1 0.005 A21 1000 0.2 1000 1e+06 0.984128756547935 0.588457382888354 0.175169 0.0110358
0.1 0.001 A21 1000 0.2 1000 1e+06 0.984157018728452 0.00391860476418412 0.1769125 0.00196079
0.1 0.05 A21 1000 0.2 5000 5e+06 0.995771549310273 0.987562100087427 0.1832585 0.0961022
0.1 0.01 A21 1000 0.2 5000 5e+06 0.996627101597382 0.946305180468749 0.174067 0.0178852
0.1 0.005 A21 1000 0.2 5000 5e+06 0.996788762429071 0.866167252163802 0.1902645 0.0110504
0.1 0.001 A21 1000 0.2 5000 5e+06 0.996783761436618 0.0329697755524267 0.1800625 0.0016873
0.1 0.05 A21 1000 0.2 10000 1e+07 0.99816416707519 0.994194473849026 0.181379 0.0959606
0.1 0.01 A21 1000 0.2 10000 1e+07 0.998373031552722 0.977269608449345 0.179572 0.0199704
0.1 0.005 A21 1000 0.2 10000 1e+07 0.998437313608645 0.951495916203045 0.1846725 0.0103738
0.1 0.001 A21 1000 0.2 10000 1e+07 0.998445715550129 0.0114553704233099 0.178495 0.00195723
0.1 0.05 A21 1000 0.25 500 5e+05 0.921435646375175 0.88076223287221 0.150963 0.114086
0.1 0.01 A21 1000 0.25 500 5e+05 0.969597693447551 0.463964722837676 0.203542 0.0202413
0.1 0.005 A21 1000 0.25 500 5e+05 0.966442363822609 0.306605533739181 0.1730255 0.00942456
0.1 0.001 A21 1000 0.25 500 5e+05 0.977026676686888 0.0371756877179449 0.1794985 0.000525222
0.1 0.05 A21 1000 0.25 1000 1e+06 0.97593573581212 0.943210003336865 0.17301 0.0928271
0.1 0.01 A21 1000 0.25 1000 1e+06 0.985943239719225 0.817497718878566 0.216901 0.0209961
0.1 0.005 A21 1000 0.25 1000 1e+06 0.985178958068405 0.599215427503947 0.196441 0.00873256
0.1 0.001 A21 1000 0.25 1000 1e+06 0.983828268896926 2.9970806822251e-05 0.1669215 0.00278932
0.1 0.05 A21 1000 0.25 5000 5e+06 0.995171735947115 0.987674770449683 0.17718 0.0987303
0.1 0.01 A21 1000 0.25 5000 5e+06 0.996862202078262 0.957276904595707 0.177711 0.0204924
0.1 0.005 A21 1000 0.25 5000 5e+06 0.997374948000481 0.911134490628019 0.1972085 0.00968054
0.1 0.001 A21 1000 0.25 5000 5e+06 0.997146820605031 0.00121582565641036 0.184961 0.00184017
0.1 0.05 A21 1000 0.25 10000 1e+07 0.997895711938443 0.994411988193962 0.1826455 0.097019
0.1 0.01 A21 1000 0.25 10000 1e+07 0.998261815346587 0.973779710272781 0.1879125 0.0202355
0.1 0.005 A21 1000 0.25 10000 1e+07 0.99868936630022 0.937806383641725 0.193749 0.00982734
0.1 0.001 A21 1000 0.25 10000 1e+07 0.998552829315627 0.0414121143762114 0.185488 0.00194163
0.1 0.05 A22 1000 0.05 500 5e+05 0.919499076355996 0.830526073220167 0.1937955 0.0885401
0.1 0.01 A22 1000 0.05 500 5e+05 0.966054934385883 0.146328980172717 0.1958975 0.0195229
0.1 0.005 A22 1000 0.05 500 5e+05 0.941695506233503 0.0930651933347281 0.1607355 0.0150602
0.1 0.001 A22 1000 0.05 500 5e+05 0.956343637707566 0.00347727661581665 0.1942935 0.00174005
0.1 0.05 A22 1000 0.05 1000 1e+06 0.9718993493211 0.85319260192712 0.185174 0.0959924
0.1 0.01 A22 1000 0.05 1000 1e+06 0.981601899968584 0.585163482817923 0.177866 0.0205734
0.1 0.005 A22 1000 0.05 1000 1e+06 0.981412993728078 0.0396445819247779 0.162392 0.00394057
0.1 0.001 A22 1000 0.05 1000 1e+06 0.980563075333811 0.00462166804037645 0.1761085 0.00422021
0.1 0.05 A22 1000 0.05 5000 5e+06 0.99210063822709 0.98022737318688 0.182209 0.0963754
0.1 0.01 A22 1000 0.05 5000 5e+06 0.995303722116202 0.843002639707138 0.184461 0.0207041
0.1 0.005 A22 1000 0.05 5000 5e+06 0.996594808448448 0.376437898675011 0.176329 0.00645603
0.1 0.001 A22 1000 0.05 5000 5e+06 0.996334087223657 0.0872615525578299 0.1779805 0.0020268
0.1 0.05 A22 1000 0.05 10000 1e+07 0.994493005963839 0.98451795515378 0.182673 0.0886374
0.1 0.01 A22 1000 0.05 10000 1e+07 0.998525978126429 0.952030212369421 0.1843935 0.0197225
0.1 0.005 A22 1000 0.05 10000 1e+07 0.998562542183989 0.75998542666308 0.1786515 0.0093268
0.1 0.001 A22 1000 0.05 10000 1e+07 0.998103530612074 0.0725942296032246 0.1815015 0.00185759
0.1 0.05 A22 1000 0.1 500 5e+05 0.95060280640948 0.892248076652546 0.1748865 0.0844452
0.1 0.01 A22 1000 0.1 500 5e+05 0.968008712642848 0.31978647676893 0.182117 0.0155597
0.1 0.005 A22 1000 0.1 500 5e+05 0.960427853001951 0.102154641678725 0.1767915 0.0138637
0.1 0.001 A22 1000 0.1 500 5e+05 0.958636700929092 0.000544679719634576 0.186336 0.001129
0.1 0.05 A22 1000 0.1 1000 1e+06 0.98074345131265 0.94093784978064 0.2045925 0.107234
0.1 0.01 A22 1000 0.1 1000 1e+06 0.978139446305325 0.522612127799327 0.151697 0.021788
0.1 0.005 A22 1000 0.1 1000 1e+06 0.978049078641654 0.106937734086745 0.1954435 0.00910127
0.1 0.001 A22 1000 0.1 1000 1e+06 0.980862228702144 0.067541133532897 0.1789 0.00229952
0.1 0.05 A22 1000 0.1 5000 5e+06 0.99547863581247 0.988000951870817 0.186829 0.0914937
0.1 0.01 A22 1000 0.1 5000 5e+06 0.99638482748154 0.920952286645508 0.181175 0.0183208
0.1 0.005 A22 1000 0.1 5000 5e+06 0.996490954575094 0.84367494891684 0.174614 0.0104009
0.1 0.001 A22 1000 0.1 5000 5e+06 0.99690836881624 0.000330706663656964 0.189028 0.00235269
0.1 0.05 A22 1000 0.1 10000 1e+07 0.997505141668592 0.992526575439439 0.1824695 0.096423
0.1 0.01 A22 1000 0.1 10000 1e+07 0.998182556188728 0.958052004457716 0.1820315 0.0195401
0.1 0.005 A22 1000 0.1 10000 1e+07 0.99833231138603 0.90528659769025 0.179426 0.00977522
0.1 0.001 A22 1000 0.1 10000 1e+07 0.998495956042919 0.0293799910565433 0.1862425 0.00165069
0.1 0.05 A22 1000 0.15 500 5e+05 0.963108976339539 0.889500048528403 0.208318 0.107655
0.1 0.01 A22 1000 0.15 500 5e+05 0.970388099839845 0.409971045597668 0.1914545 0.022537
0.1 0.005 A22 1000 0.15 500 5e+05 0.973155835260611 0.129669978545548 0.2041545 0.0081409
0.1 0.001 A22 1000 0.15 500 5e+05 0.968414474062311 0.0144670276105199 0.183021 0.00308083
0.1 0.05 A22 1000 0.15 1000 1e+06 0.973019591092552 0.942315244392615 0.171383 0.108356
0.1 0.01 A22 1000 0.15 1000 1e+06 0.983913450529967 0.72886259871382 0.1901975 0.0197804
0.1 0.005 A22 1000 0.15 1000 1e+06 0.984370495295746 0.0731606314917769 0.1620885 0.00707305
0.1 0.001 A22 1000 0.15 1000 1e+06 0.98370900570768 0.0290116572441126 0.177395 0.00245601
0.1 0.05 A22 1000 0.15 5000 5e+06 0.995654639191223 0.98681946174726 0.181687 0.0926661
0.1 0.01 A22 1000 0.15 5000 5e+06 0.996739259071811 0.945410908704366 0.183799 0.02013
0.1 0.005 A22 1000 0.15 5000 5e+06 0.996510113107674 0.866599937133427 0.1906995 0.0105176
0.1 0.001 A22 1000 0.15 5000 5e+06 0.996764561520304 0.0426798513257223 0.174534 0.0023091
0.1 0.05 A22 1000 0.15 10000 1e+07 0.996974434795245 0.992221608511527 0.1778055 0.0937203
0.1 0.01 A22 1000 0.15 10000 1e+07 0.997790145499085 0.972837399793795 0.186763 0.0204663
0.1 0.005 A22 1000 0.15 10000 1e+07 0.998317944766953 0.938560876393008 0.178909 0.0105699
0.1 0.001 A22 1000 0.15 10000 1e+07 0.998452839752346 0.00292531229079197 0.1762285 0.0021014
0.1 0.05 A22 1000 0.2 500 5e+05 0.962580358348613 0.914881141145722 0.2201095 0.0938814
0.1 0.01 A22 1000 0.2 500 5e+05 0.950714879448699 0.248312234845957 0.163353 0.0173854
0.1 0.005 A22 1000 0.2 500 5e+05 0.970508590299332 0.418004700079951 0.191425 0.0098436
0.1 0.001 A22 1000 0.2 500 5e+05 0.963833979359113 0.00660713701748557 0.1791885 0.00366753
0.1 0.05 A22 1000 0.2 1000 1e+06 0.978548263761434 0.93355046910888 0.167959 0.0929992
